ISS061	E	113016		2020	01	01	17	26	02	-8.37	-78.60	-8.25	-78.98	PERU	COASTLINE	0-10	800	06	N8	5568E	187	75	227	W
ISS061	E	113017		2020	01	01	17	26	02	-8.37	-78.60	-8.27	-78.96	PERU	COASTLINE	0-10	800	06	N8	5568E	187	75	227	W
ISS061	E	113018		2020	01	01	17	26	03	-8.42	-78.56	-8.30	-78.95	PERU	COASTLINE	0-10	800	06	N8	5568E	188	75	227	W
ISS061	E	113019		2020	01	01	17	26	04	-8.47	-78.52	-8.34	-78.91	PERU	COASTLINE	0-10	800	06	N8	5568E	188	75	227	W
ISS061	E	113020		2020	01	01	17	26	04	-8.47	-78.52	-8.38	-78.90	PERU	COASTLINE	0-10	800	06	N8	5568E	188	75	227	W
ISS061	E	113021		2020	01	01	17	26	05	-8.52	-78.49	-8.41	-78.90	PERU	PUERTO MORIN	0-10	800	06	N8	5568E	188	75	227	W
ISS061	E	113022		2020	01	01	17	26	06	-8.57	-78.45	-8.45	-78.92	PERU	COASTLINE	0-10	800	07	N8	5568E	188	75	227	W
ISS061	E	113023		2020	01	01	17	26	07	-8.62	-78.41	-8.44	-78.93	PERU	PUERTO MORIN	0-10	800	08	N8	5568E	188	75	227	W
ISS061	E	113024		2020	01	01	17	26	07	-8.62	-78.41	-8.43	-78.93	PERU	COASTLINE	0-10	800	08	N8	5568E	188	75	227	W
ISS061	E	113025		2020	01	01	17	26	08	-8.67	-78.38	-8.47	-78.93	PERU	COASTLINE	0-10	800	09	N8	5568E	188	75	227	W
ISS061	E	113026		2020	01	01	17	26	09	-8.72	-78.34	-8.52	-78.83	PERU	COASTLINE	0-10	800	08	N8	5568E	189	75	227	W
ISS061	E	113027		2020	01	01	17	26	09	-8.72	-78.34	-8.54	-78.79	PERU	BEACH	0-10	800	07	N8	5568E	189	75	227	W
ISS061	E	113028		2020	01	01	17	26	10	-8.77	-78.30	-8.59	-78.76	PERU	CHAO, COASTLINE	0-10	800	07	N8	5568E	189	76	227	W
