ISS061	E	113073		2020	01	01	17	26	37	-10.14	-77.30	-10.20	-78.11	PERU	COASTLINE	0-10	800	12	N8	5568E	194	77	227	W
ISS061	E	113074		2020	01	01	17	26	38	-10.19	-77.27	-10.25	-78.07	PERU	COASTLINE	0-10	800	12	N8	5568E	194	77	227	W
ISS061	E	113075		2020	01	01	17	26	39	-10.24	-77.23	-10.29	-78.06	PERU	LAS ZORRAS	0-10	800	12	N8	5568E	194	77	227	W
ISS061	E	113076		2020	01	01	17	26	39	-10.24	-77.23	-10.33	-78.06	PERU	COASTLINE	0-10	800	12	N8	5568E	194	77	227	W
ISS061	E	113077		2020	01	01	17	26	40	-10.29	-77.19	-10.35	-78.03	PERU	COASTLINE	0-10	800	13	N8	5568E	195	77	227	W
ISS061	E	113078		2020	01	01	17	26	40	-10.29	-77.19	-10.39	-78.01	PERU	COASTLINE	0-10	800	12	N8	5568E	195	77	227	W
ISS061	E	113079		2020	01	01	17	26	41	-10.34	-77.16	-10.46	-77.93	PERU	RESERVA NACIONAL PUNTA COLORADO	0-10	800	12	N8	5568E	195	77	227	W
ISS061	E	113080		2020	01	01	17	26	42	-10.39	-77.12	-10.53	-77.93	PERU	COASTLINE	0-10	800	12	N8	5568E	195	77	227	W
ISS061	E	113081		2020	01	01	17	26	43	-10.44	-77.08	-10.57	-77.91	PERU	BERMEJO	0-10	800	13	N8	5568E	195	77	227	W
ISS061	E	113082		2020	01	01	17	26	43	-10.44	-77.08	-10.62	-77.88	PERU	COASTLINE	0-10	800	12	N8	5568E	195	77	227	W
ISS061	E	113083		2020	01	01	17	26	43	-10.44	-77.08	-10.64	-77.86	PERU	PERU	0-10	800	12	N8	5568E	195	77	227	W
ISS061	E	113084		2020	01	01	17	26	44	-10.49	-77.04	-10.65	-77.85	PERU	PERU	0-10	800	12	N8	5568E	196	77	227	W
ISS061	E	113085		2020	01	01	17	26	45	-10.54	-77.01	-10.69	-77.83	PERU	COASTLINE	0-10	800	12	N8	5568E	196	77	227	W
ISS061	E	113086		2020	01	01	17	26	46	-10.59	-76.97	-10.72	-77.79	PERU	PATIVILCA	0-10	800	12	N8	5568E	196	77	227	W
ISS061	E	113087		2020	01	01	17	26	46	-10.59	-76.97	-10.74	-77.79	PERU	SANTA CATALINA	0-10	800	12	N8	5568E	196	77	227	W
ISS061	E	113088		2020	01	01	17	26	47	-10.64	-76.93	-10.78	-77.76	PERU	COASTLINE	0-10	800	13	N8	5568E	196	77	227	W
ISS061	E	113089		2020	01	01	17	26	48	-10.69	-76.89	-10.81	-77.76	PERU	SUPE PUERTO, COASTLINE	0-10	800	13	N8	5568E	196	77	227	W
ISS061	E	113090		2020	01	01	17	26	48	-10.69	-76.89	-10.84	-77.73	PERU	COASTLINE	0-10	800	13	N8	5568E	196	77	227	W
ISS061	E	113091		2020	01	01	17	26	49	-10.74	-76.86	-10.92	-77.67	PERU	MEDIO MUNDO	0-10	800	12	N8	5568E	197	77	227	W
ISS061	E	113092		2020	01	01	17	26	50	-10.79	-76.82	-11.01	-77.61	PERU	PRIMAVERA	0-10	800	12	N8	5568E	197	77	227	W
ISS061	E	113093		2020	01	01	17	26	50	-10.79	-76.82	-11.04	-77.64	PERU	RUQUIA	0-10	800	13	N8	5568E	197	77	227	W
