ISS060	E	87922		2019	10	02	11	23	05	28.62	32.99	30.99	35.41	JORDAN	SAFI	0-10	1000	42	N9	8256E	223	49	222	NE
ISS060	E	87923		2019	10	02	11	23	05	28.62	32.99	31.00	35.41	JORDAN	SAFI	0-10	1000	43	N9	8256E	223	49	222	NE
ISS060	E	87924		2019	10	02	11	23	05	28.62	32.99	31.02	35.42	JORDAN	SAFI	0-10	1000	43	N9	8256E	223	49	222	NE
ISS060	E	87925		2019	10	02	11	23	05	28.62	32.99	31.06	35.43	JORDAN	SAFI	0-10	1000	43	N9	8256E	223	49	222	NE
ISS060	E	87926		2019	10	02	11	23	06	28.67	33.03	31.11	35.45	ISRAEL	NEVE ZOHAR	0-10	1000	43	N9	8256E	223	49	222	NE
ISS060	E	87927		2019	10	02	11	23	07	28.71	33.08	31.14	35.48	ISRAEL	SAFI	0-10	1000	43	N9	8256E	223	49	222	NE
ISS060	E	87928		2019	10	02	11	23	08	28.76	33.13	31.14	35.42	ISRAEL	NEVE ZOHAR	0-10	1000	42	N9	8256E	223	49	222	NE
ISS060	E	87929		2019	10	02	11	23	09	28.80	33.18	31.28	35.41	JORDAN	AL MAZRAA	0-10	1000	42	N9	8256E	223	49	222	NE
ISS060	E	87930		2019	10	02	11	23	10	28.85	33.22	31.33	35.46	ISRAEL	AL MAZRAA	0-10	1000	42	N9	8256E	223	49	222	NE
ISS060	E	87931		2019	10	02	11	23	11	28.90	33.27	31.35	35.45	ISRAEL	DEAD SEA	0-10	1000	42	N9	8256E	223	49	222	NE
