ISS060	E	87864		2019	10	02	11	22	28	26.91	31.25	23.39	32.83	EGYPT	ASWAN	0-10	120	46	N7	7360E	222	52	222	S
ISS060	E	87865		2019	10	02	11	22	29	26.95	31.29	23.37	32.82	EGYPT	ASWANA	0-10	120	46	N7	7360E	222	51	222	S
ISS060	E	87866		2019	10	02	11	22	29	26.95	31.29	23.36	32.83	EGYPT	ASWAN	0-10	120	46	N7	7360E	222	51	222	S
ISS060	E	87867		2019	10	02	11	22	55	28.16	32.51	27.54	33.88	EGYPT	RED SEA	0-10	120	22	N7	7360E	222	50	222	E
ISS060	E	87868		2019	10	02	11	22	55	28.16	32.51	27.55	33.88	EGYPT	RED SEA	0-10	120	22	N7	7360E	222	50	222	E
ISS060	E	87869		2019	10	02	11	22	55	28.16	32.51	27.55	33.89	EGYPT	RED SEA	0-10	120	22	N7	7360E	222	50	222	E
ISS060	E	87870		2019	10	02	11	23	00	28.39	32.75	27.50	34.50	EGYPT	RED SEA	0-10	65	28	N7	7360E	223	49	222	SE
ISS060	E	87871		2019	10	02	11	23	00	28.39	32.75	27.50	34.50	EGYPT	RED SEA	0-10	65	28	N7	7360E	223	49	222	SE
ISS060	E	87872		2019	10	02	11	23	01	28.44	32.79	27.50	34.50	EGYPT	RED SEA	0-10	65	28	N7	7360E	223	49	222	SE
ISS060	E	87873		2019	10	02	11	23	13	28.99	33.37	27.00	34.00	EGYPT	RED SEA	0-10	42	29	N7	7360E	223	49	222	S
ISS060	E	87874		2019	10	02	11	23	46	30.49	34.98	30.49	32.42	EGYPT	ISMAILIA	0-10	82	35	N7	7360E	224	46	222	W
ISS060	E	87875		2019	10	02	11	23	46	30.49	34.98	30.48	32.43	EGYPT	ISMAILIA	0-10	82	35	N7	7360E	224	46	222	W
ISS060	E	87876		2019	10	02	11	23	46	30.49	34.98	30.50	32.44	EGYPT	ISMAILIA	0-10	82	35	N7	7360E	224	46	222	W
ISS060	E	87877		2019	10	02	11	24	39	32.85	37.69	31.25	35.48	JORDAN	AL MAZRAA	0-10	120	37	N7	7360E	226	43	221	SW
ISS060	E	87878		2019	10	02	11	24	39	32.85	37.69	31.28	35.48	JORDAN	AL MAZRAA	0-10	120	36	N7	7360E	226	43	221	SW
ISS060	E	87879		2019	10	02	11	24	39	32.85	37.69	31.29	35.48	JORDAN	AL MAZRAA	0-10	120	36	N7	7360E	226	43	221	SW
ISS060	E	87880		2019	10	02	11	24	41	32.93	37.80	31.36	35.34	ISRAEL	ISRAEL	0-10	120	38	N7	7360E	226	43	221	SW
ISS060	E	87881		2019	10	02	11	24	41	32.93	37.80	31.36	35.34	ISRAEL	ISRAEL	0-10	120	38	N7	7360E	226	43	221	SW
